ROUTE,TOTAL_FLIGHTS,CANCELLED_COUNT,DIVERTED_COUNT,DISTANCE,CANCELLATION_RATE,DIVERSION_RATE,AVG_DEP_DELAY,STD_DEP_DELAY,MEDIAN_DEP_DELAY,AVG_ARR_DELAY,STD_ARR_DELAY,MEDIAN_ARR_DELAY,AVG_AIR_TIME,STD_AIR_TIME,AVG_TAXI_OUT,AVG_TAXI_IN,AVG_ELAPSED_TIME,NUM_AIRLINES,DAILY_FREQUENCY,DELAY_VARIABILITY,Cluster
FSD-DFW,357,25,3,737,7.002801120448179,0.8403361344537815,17.088145896656535,67.69552629076406,-1.0,15.179331306990882,67.86218143460822,0.0,107.49544072948328,9.15587295878893,16.252279635258358,11.541033434650457,135.2887537993921,2,0.9780821917808219,4.194374918652283,4
FSD-MSP,1287,23,0,196,1.7871017871017871,0.0,5.996835443037975,36.933742512494355,-5.0,6.6511075949367084,39.634305566154396,-4.0,36.86392405063291,3.61559424209124,19.00632911392405,6.757120253164557,62.62737341772152,3,3.526027397260274,5.180204966975407,4
FSD-ORD,2023,80,7,462,3.9545229856648545,0.34602076124567477,10.043388429752065,49.611724229971585,-4.0,10.50206611570248,53.570393650152724,-3.0,69.46332644628099,6.261790787341691,15.909090909090908,15.06663223140496,100.43904958677686,3,5.542465753424658,4.657458330640186,4
FSM-ATL,672,3,2,579,0.4464285714285714,0.2976190476190476,10.51424287856072,49.68898184664217,-5.0,10.883058470764619,51.746594360102065,-4.0,81.62818590704647,6.916684587510432,14.571214392803599,7.677661169415292,103.87706146926537,1,1.841095890410959,4.354652843576593,4
FSM-DFW,1299,55,1,227,4.234026173979984,0.07698229407236336,4.822204344328238,38.32085185541148,-6.0,4.699115044247788,42.16178743444242,-6.0,42.892196299275945,5.486592815941527,10.592115848753016,13.76427996781979,67.24859211584875,2,3.558904109589041,7.397953385236014,4
FWA-ATL,1110,18,6,508,1.6216216216216217,0.5405405405405406,10.166666666666666,42.034140538544776,-3.0,8.756906077348066,42.943986915166285,-3.0,83.50092081031308,6.804681167201861,17.174033149171272,7.960405156537753,108.6353591160221,2,3.041095890410959,4.401393902403792,4
FWA-DFW,647,18,5,859,2.7820710973724885,0.7727975270479135,8.576923076923077,44.97254928189205,-4.0,1.8669871794871795,49.86418085963515,-11.0,130.49839743589743,12.481768302759896,13.136217948717949,12.786858974358974,156.42147435897436,1,1.7726027397260273,17.392537091342835,4
FWA-DTW,966,14,0,128,1.4492753623188406,0.0,10.091386554621849,46.382683883280706,-3.0,7.709033613445378,46.76160991948147,-3.0,31.138655462184875,4.438349448205553,17.86239495798319,7.438025210084033,56.4390756302521,2,2.6465753424657534,5.369322475376476,4
FWA-MSP,273,0,0,488,0.0,0.0,13.014652014652015,83.94947581975451,-5.0,14.545787545787546,84.00003671339528,-1.0,83.04395604395604,7.445752966178429,20.498168498168496,6.333333333333333,109.87545787545787,1,0.7479452054794521,5.4033953870775004,4
FWA-ORD,2265,121,0,157,5.342163355408388,0.0,8.64785447761194,52.14024632701504,-4.0,6.8773320895522385,55.40752486474811,-6.0,34.957089552238806,4.7115614316311865,14.205690298507463,11.479011194029852,60.64179104477612,2,6.205479452054795,7.033793197348568,4
GCC-DEN,634,7,0,313,1.1041009463722398,0.0,2.5279106858054226,26.446046757091533,-3.0,-3.807017543859649,28.147933294621772,-10.0,54.355661881977674,6.855618180695826,14.905901116427433,7.685805422647528,76.94736842105263,1,1.736986301369863,5.855591962749785,2
GCC-SLC,334,3,0,410,0.8982035928143712,0.0,-0.26586102719033233,23.216674012677416,-6.0,-6.990936555891238,26.11274928422535,-13.0,69.5226586102719,10.082174497961358,11.628398791540786,5.371601208459214,86.5226586102719,1,0.915068493150685,3.267795846154477,2
GCK-DFW,663,25,1,404,3.770739064856712,0.1508295625942685,6.050235478806908,49.94503885663723,-5.0,5.805337519623234,51.621046940074365,-7.0,64.10518053375196,5.571145465621709,11.062794348508634,11.576138147566718,86.74411302982732,2,1.8164383561643835,7.585376447711043,4
GEG-BOI,576,2,1,287,0.3472222222222222,0.1736111111111111,6.298429319371728,31.20062444984264,-3.0,2.397905759162304,31.985116662506957,-7.0,43.79755671902269,3.185005455914857,10.349040139616056,3.261780104712042,57.40837696335078,1,1.5780821917808219,9.413185335190798,2
GEG-DEN,1343,6,12,836,0.4467609828741623,0.8935219657483247,6.383396226415094,43.37029865792347,-2.0,0.05132075471698113,44.27364875930998,-8.0,107.06792452830189,7.196313192132103,12.513962264150944,7.732830188679245,127.31471698113208,4,3.6794520547945204,42.11240818814481,0
GEG-LAS,648,2,2,806,0.30864197530864196,0.30864197530864196,6.100931677018633,22.846721638866438,-1.0,0.906832298136646,24.70423522091962,-5.0,113.33385093167702,6.68407522875017,10.145962732919255,6.364906832298137,129.8447204968944,1,1.7753424657534247,12.955641272208661,2
GEG-LAX,159,3,0,945,1.8867924528301887,0.0,2.198717948717949,25.13381474243476,-4.0,2.2564102564102564,29.78414208826284,-4.0,129.72435897435898,9.266362141011468,23.224358974358974,17.42948717948718,170.37820512820514,1,0.43561643835616437,9.146311349938982,2
GEG-MSP,770,1,0,1175,0.12987012987012986,0.0,9.05071521456437,58.153163227532254,-3.0,5.223667100130039,58.43485432133546,-6.0,142.72431729518857,7.506902662662719,15.693107932379714,5.488946684005201,163.90637191157347,2,2.1095890410958904,9.389135598225442,4
GEG-OAK,644,2,0,723,0.3105590062111801,0.0,10.909657320872274,46.49584820551623,-1.0,3.7009345794392523,47.897423213062865,-6.0,103.66822429906541,6.623403381116646,10.454828660436137,6.7367601246105915,120.85981308411215,1,1.7643835616438357,10.188915077132657,4
GEG-PHX,922,4,0,1020,0.43383947939262474,0.0,0.5392156862745098,23.730954901565244,-5.0,-2.7091503267973858,25.707255194114495,-8.0,133.00108932461873,7.769091159075966,13.235294117647058,5.4335511982570806,151.66993464052288,3,2.526027397260274,6.930766598589458,2
GEG-SEA,3178,23,0,224,0.723725613593455,0.0,3.706497622820919,36.10654202381888,-5.0,6.014580031695721,37.12585208789895,-2.0,43.99270998415214,3.6105966923538904,15.512202852614896,7.4966719492868465,67.00158478605388,2,8.706849315068494,5.292669257481414,1
GEG-SLC,1202,5,1,546,0.4159733777038269,0.08319467554076539,3.3862876254180603,49.66446019834015,-5.0,1.1070234113712374,49.69963589777094,-7.0,75.06688963210702,5.114803262058665,15.301003344481606,6.8102006688963215,97.17809364548495,2,3.293150684931507,23.587604973703986,0
GFK-MSP,717,3,0,284,0.41841004184100417,0.0,3.03781512605042,33.0403293664666,-5.0,4.415966386554622,34.31839733274775,-3.0,50.161064425770306,4.559175756415975,18.182072829131652,5.38655462184874,73.7296918767507,1,1.9643835616438357,6.336523324432866,2
GGG-DFW,643,28,2,140,4.354587869362364,0.3110419906687403,8.145187601957586,41.30486207717861,-3.0,9.264274061990212,43.06085501524235,-2.0,34.752039151712886,4.3664477476668795,9.230016313213703,14.429037520391518,58.411092985318106,2,1.7616438356164383,4.195216802978951,4
GJT-DEN,454,5,0,212,1.1013215859030838,0.0,7.002227171492205,37.102265699396774,-5.0,4.233853006681515,39.34906871272435,-7.0,41.198218262806236,4.283835526526018,13.6369710467706,8.596881959910913,63.43207126948775,2,1.2438356164383562,7.518183766814142,2
GJT-DFW,852,23,12,773,2.699530516431925,1.4084507042253522,7.15422276621787,47.30694213776451,-5.0,3.1334149326805387,50.46354316183608,-10.0,105.57160342717258,7.577060096454457,13.851897184822521,10.592411260709914,130.015911872705,1,2.334246575342466,12.208680711643492,4
GJT-IAH,259,6,3,979,2.3166023166023164,1.1583011583011582,2.488,27.199136532479297,-4.0,4.116,30.073914032278594,-3.0,131.26,9.182246708647822,11.824,10.52,153.604,1,0.7095890410958904,5.8784038374274035,2
GJT-PHX,993,5,0,438,0.5035246727089627,0.0,-1.2297570850202428,31.296193338308647,-8.0,0.18016194331983806,31.315176104923317,-4.0,74.5587044534413,5.38371546804168,16.805668016194332,14.287449392712551,105.65182186234817,1,2.7205479452054795,26.534643217550805,2
GJT-SLC,618,0,0,216,0.0,0.0,-0.656957928802589,27.739739589282532,-5.0,-3.1084142394822005,28.724921730746757,-6.0,42.16181229773463,4.001988721633521,14.750809061488674,5.8381877022653725,62.750809061488674,1,1.6931506849315068,6.991729669004133,2
GNV-ATL,2089,16,7,300,0.7659167065581618,0.3350885591191958,8.88867376573088,39.6890113845247,-4.0,8.933688286544047,41.056943361701144,-2.0,53.55033881897386,4.914536660492557,14.149080348499515,9.475798644724104,77.17521781219749,2,5.723287671232876,4.133101641342618,4
GNV-MIA,594,23,2,294,3.872053872053872,0.33670033670033667,7.597539543057996,43.41007453806409,-4.0,5.372583479789104,44.254008577529795,-7.0,51.41124780316345,4.788441190913548,10.256590509666081,5.917398945518453,67.58523725834797,1,1.6273972602739726,6.944437639441382,4
GPT-ATL,1414,9,5,352,0.6364922206506365,0.3536067892503536,4.375,42.59066035570924,-4.0,-0.08714285714285715,44.207624444452485,-8.0,53.72642857142857,4.587659593440584,13.57857142857143,10.037857142857144,77.34285714285714,2,3.873972602739726,40.66404351000885,0
GPT-DFW,934,39,5,500,4.17558886509636,0.5353319057815845,9.821348314606741,43.13247172856081,-3.0,6.280898876404494,46.5049530518924,-6.0,82.81123595505618,7.618895435005596,11.34943820224719,14.18314606741573,108.3438202247191,2,2.558904109589041,6.38725435434942,4
GPT-IAH,1257,28,5,376,2.2275258552108195,0.3977724741447892,0.9820261437908496,29.391534657896507,-6.0,-0.03758169934640523,31.260416366907283,-8.0,67.06699346405229,6.821069430324082,12.333333333333334,8.926470588235293,88.32679738562092,1,3.4438356164383563,30.128149317397252,2
GRB-ATL,401,3,1,774,0.7481296758104738,0.24937655860349126,5.81360201511335,35.24990889554522,-4.0,1.5869017632241813,36.00000883449557,-7.0,108.31234256926952,9.95891427510628,14.355163727959697,8.042821158690176,130.71032745591938,3,1.0986301369863014,13.916264369323018,2
GRB-DTW,653,8,0,287,1.2251148545176112,0.0,4.210852713178294,35.224905697739025,-5.0,-0.8201550387596899,36.65198803181075,-9.0,48.1953488372093,5.504005606099486,15.426356589147288,8.007751937984496,71.62945736434108,3,1.789041095890411,20.136739591582568,2
GRB-MSP,1060,8,2,252,0.7547169811320755,0.18867924528301888,4.2371428571428575,39.27901162784048,-5.0,3.473333333333333,41.30134962413868,-5.0,47.815238095238094,4.625967674047341,17.68952380952381,4.98952380952381,70.49428571428571,3,2.904109589041096,9.232790527005667,2
GRB-ORD,2767,132,7,173,4.770509577159379,0.2529815684857246,4.448249619482496,31.869583177661276,-5.0,5.445966514459665,36.029126478371104,-4.0,39.43493150684932,4.31769728169954,11.125190258751903,14.391171993911719,64.95129375951294,3,7.580821917808219,5.589406398179413,1
GRI-DFW,634,23,4,561,3.627760252365931,0.6309148264984227,4.782537067545305,47.01757439302342,-5.0,0.7018121911037891,49.846381637859245,-11.0,85.34596375617792,7.622633010442356,12.026359143327841,10.449752883031302,107.82207578253707,1,1.736986301369863,29.290177787202868,0
GRK-ATL,596,9,3,803,1.5100671140939599,0.5033557046979865,16.356164383561644,61.78438574705608,-2.0,17.07705479452055,60.61414579015415,1.0,105.62328767123287,7.30317763585899,13.53595890410959,9.758561643835616,128.91780821917808,1,1.632876712328767,3.3530985262337802,4
GRK-DFW,2626,125,1,134,4.76009139375476,0.03808073115003808,5.2104,39.35196008517259,-7.0,4.372,42.22987284925623,-7.0,31.9012,3.774166966963408,11.0352,10.7636,53.7,2,7.1945205479452055,7.861108125326924,4
GRK-IAH,810,22,3,166,2.7160493827160495,0.3703703703703704,1.9949044585987261,34.01065221071566,-7.0,2.126114649681529,36.389308579442684,-7.0,34.910828025477706,5.454561604583194,14.839490445859873,9.010191082802548,58.76050955414013,1,2.219178082191781,11.640426746072741,2
GRR-ATL,1290,4,4,640,0.31007751937984496,0.31007751937984496,5.360374414976599,45.41230585474289,-3.0,-7.035101404056162,46.99377456766131,-15.0,93.84165366614664,6.7200549056242,12.723088923556942,7.718408736349454,114.28315132605304,3,3.5342465753424657,5.84856023645683,2
GRR-BWI,649,12,2,528,1.848998459167951,0.30816640986132515,7.601574803149607,36.52388264992142,-3.0,1.0976377952755905,38.99773402898451,-7.0,75.36220472440945,5.421462912881583,12.636220472440945,7.096062992125984,95.09448818897638,1,1.7780821917808218,18.591262093397273,2
GRR-CVG,172,3,0,268,1.744186046511628,0.0,4.059171597633136,35.324129103612904,-4.0,2.7159763313609466,36.671674457587095,-5.0,47.01183431952663,4.7709290371109585,18.923076923076923,6.171597633136095,72.10650887573965,2,0.4712328767123288,9.868651247344298,2
GRR-DEN,774,10,1,1015,1.2919896640826873,0.12919896640826875,11.46788990825688,52.87570185684542,-2.0,5.702490170380079,54.25628724007018,-5.0,147.32110091743118,10.627079402834948,14.065530799475754,9.336828309305373,170.7234600262123,4,2.1205479452054794,8.09494469381571,4
GRR-DFW,772,43,8,931,5.569948186528497,1.0362694300518136,16.147018030513177,52.056652047029566,0.0,10.807212205270458,56.64642043335,-3.0,137.7004160887656,13.766872974401117,15.262135922330097,15.119278779472955,168.08183079056866,1,2.115068493150685,4.797611785791771,4
GRR-DTW,1399,8,0,120,0.5718370264474625,0.0,4.813803019410496,37.52295005143668,-4.0,0.098490294751977,39.59713951980376,-9.0,30.164629762760605,4.430867835187333,15.082674335010784,8.01078360891445,53.258087706685835,3,3.8328767123287673,36.04687242935015,0
GRR-EWR,488,38,0,605,7.786885245901639,0.0,8.63111111111111,45.479302530641306,-6.0,4.251111111111111,46.61424465760184,-8.0,85.94888888888889,6.812445123612887,13.12,10.115555555555556,109.18444444444444,1,1.336986301369863,8.877025008853503,4
GRR-IAH,293,8,1,1042,2.7303754266211606,0.3412969283276451,8.267605633802816,33.109074582181364,-3.0,4.549295774647887,37.249626358035705,-3.0,152.95422535211267,13.273210210487637,13.602112676056338,9.700704225352112,176.25704225352112,2,0.8027397260273973,6.712496120356688,4
GRR-LGA,221,15,3,618,6.787330316742081,1.3574660633484164,5.413793103448276,34.989619491712155,-4.0,0.024630541871921183,37.183707496757364,-8.0,86.8128078817734,5.398426017174624,13.96551724137931,10.507389162561577,111.28571428571429,1,0.6054794520547945,36.289868374239155,0
GRR-MCO,308,1,3,1024,0.3246753246753247,0.974025974025974,10.605263157894736,50.58556883329418,-3.0,-1.5296052631578947,52.27402201917784,-12.0,136.55263157894737,8.540943497308357,11.957236842105264,7.8519736842105265,156.36184210526315,2,0.8438356164383561,20.664892969870046,0
GRR-MSP,1074,2,1,408,0.186219739292365,0.0931098696461825,5.041083099906629,43.97544123822783,-4.0,1.3137254901960784,45.518021369329965,-7.0,69.55088702147526,6.014233635452094,15.407096171802054,5.079365079365079,90.03734827264239,3,2.9424657534246577,19.673043134201937,2
GRR-ORD,2820,126,4,137,4.468085106382979,0.14184397163120568,8.475836431226766,43.491948915193625,-4.0,5.778438661710037,47.69270650909097,-6.0,31.708550185873605,4.2100617645862,15.589219330855018,12.495167286245353,59.792936802973976,4,7.726027397260274,7.035942772263612,1
GRR-RSW,100,0,0,1147,0.0,0.0,11.4,41.5315384601713,1.0,-4.38,43.549757911398466,-11.0,151.06,9.227560825477056,13.09,4.67,168.82,1,0.273972602739726,8.09475054115213,0
GRR-STL,326,5,1,382,1.5337423312883436,0.3067484662576687,-0.353125,14.933824441877402,-4.0,-7.76875,18.29717139864035,-11.0,61.496875,5.318093818766623,12.9,4.484375,78.88125,1,0.8931506849315068,2.0866339442497903,2
GRR-TPA,159,1,0,1041,0.628930817610063,0.0,6.3924050632911396,40.42793942187227,-5.0,-3.7025316455696204,41.388405634168635,-13.0,135.06962025316454,6.505379536368238,14.069620253164556,5.069620253164557,154.20886075949366,1,0.43561643835616437,8.801302947777447,2
GSO-ATL,2668,19,2,306,0.712143928035982,0.07496251874062969,9.439743105402343,45.270014382608245,-2.0,3.3641858707971286,47.18802920321369,-8.0,53.92822062712505,5.234427356478174,16.720816018133736,7.9629769550434455,78.61201360030223,2,7.30958904109589,10.812561746962139,1
GSO-CLT,142,0,0,83,0.0,0.0,-0.11971830985915492,20.923868211040602,-5.0,-11.78169014084507,25.294609129691526,-15.0,27.169014084507044,5.948921865472966,18.014084507042252,8.605633802816902,53.7887323943662,2,0.38904109589041097,1.9789721743339928,2
GSO-DEN,133,0,1,1370,0.0,0.7518796992481203,9.780303030303031,46.90632444766819,-2.0,4.257575757575758,50.3472857144356,-6.0,192.11363636363637,12.776199083130997,11.43939393939394,8.674242424242424,212.22727272727272,1,0.3643835616438356,9.576140798711094,0
GSO-DFW,517,25,7,999,4.835589941972921,1.3539651837524178,14.585567010309278,44.69334677336063,-1.0,9.793814432989691,49.09514673299275,-2.0,156.91958762886597,14.241705133826315,13.771134020618558,14.56701030927835,185.2577319587629,2,1.4164383561643836,4.548451989589586,4
GSO-DTW,407,6,0,460,1.4742014742014742,0.0,9.493765586034913,39.838493772166025,-4.0,3.5835411471321694,40.86604493254672,-8.0,76.97755610972568,6.481666067645636,14.354114713216958,6.967581047381546,98.29925187032418,3,1.115068493150685,8.915823731203066,4
GSO-EWR,862,54,0,445,6.2645011600928076,0.0,7.9950495049504955,38.88061956415708,-5.0,4.930693069306931,40.770310753344326,-7.0,70.40841584158416,6.579155131602894,15.908415841584159,10.069306930693068,96.38613861386139,1,2.361643835616438,6.87445974305138,4
GSO-LGA,1295,129,4,461,9.961389961389962,0.3088803088803089,13.688468158347677,44.214176343422196,-3.0,15.989672977624785,48.12855914174996,0.0,69.67728055077453,7.508592849939829,18.242685025817558,11.08605851979346,99.00602409638554,2,3.547945205479452,2.832812568266308,4
GSO-MIA,151,6,1,710,3.9735099337748347,0.6622516556291391,12.45138888888889,53.48404505065577,-4.0,7.9375,55.09714481833763,-7.5,106.52777777777777,7.935883314303704,15.17361111111111,5.465277777777778,127.16666666666667,1,0.4136986301369863,6.164715504149665,4
GSO-ORD,499,15,2,589,3.006012024048096,0.4008016032064128,4.149377593360996,42.209783103358824,-6.0,3.784232365145228,44.33485228535434,-6.0,95.93775933609959,8.221230664470257,14.311203319502075,9.674273858921161,119.92323651452283,1,1.367123287671233,9.26686851758057,4
GSP-ATL,2471,18,3,153,0.7284500202347227,0.12140833670578711,6.603673469387755,32.50208503497225,-2.0,1.3791836734693879,34.25913509460685,-7.0,33.58816326530612,4.243191973936868,16.056326530612246,7.36204081632653,57.006530612244894,2,6.76986301369863,14.399533536075959,1
GSP-BWI,376,5,2,426,1.3297872340425532,0.5319148936170213,14.604336043360433,31.049497346905042,2.0,10.962059620596206,33.54650684994478,1.0,65.17615176151762,5.89803535258853,9.260162601626016,7.802168021680217,82.23848238482385,1,1.0301369863013699,2.80440893240363,4
GSP-DFW,484,23,3,862,4.75206611570248,0.6198347107438017,8.299126637554584,52.71524635587221,-1.0,3.3668122270742358,54.97607149154076,-6.0,137.35371179039302,11.307778803371942,13.707423580786026,13.390829694323145,164.45196506550218,1,1.326027397260274,12.589520371562832,4
GSP-DTW,219,5,1,508,2.28310502283105,0.45662100456621,9.014084507042254,40.17338352799231,-2.0,1.591549295774648,39.39132798855056,-6.0,83.8169014084507,6.515532658588974,13.44131455399061,7.042253521126761,104.30046948356808,2,0.6,15.19991460427766,4
GSP-EWR,694,34,4,594,4.899135446685879,0.5763688760806917,9.195121951219512,35.703508164496675,-4.0,6.246951219512195,38.15400680093189,-5.0,88.76067073170732,7.268401265341119,12.586890243902438,10.410060975609756,111.7576219512195,1,1.9013698630136986,5.264835603999015,4
GSP-HOU,320,4,3,845,1.25,0.9375,8.738019169329073,33.04292650806795,-1.0,0.5239616613418531,34.33237195042188,-7.0,125.14376996805112,11.136468498297912,9.73482428115016,6.124600638977636,141.0031948881789,1,0.8767123287671232,22.528369854260056,0
GSP-IAH,498,6,3,837,1.2048192771084338,0.6024096385542169,4.306748466257669,45.591692597150626,-6.0,2.214723926380368,48.58633632868101,-9.0,134.01022494887525,12.925618613732025,12.807770961145195,9.224948875255624,156.04294478527606,1,1.3643835616438356,15.113688590791993,0
GSP-MDW,629,10,4,562,1.5898251192368837,0.6359300476947536,7.308943089430894,27.608338588736302,-1.0,2.930081300813008,29.94381257006468,-4.0,87.36747967479675,6.71050389539591,9.892682926829268,6.547967479674797,103.80813008130082,1,1.7232876712328766,7.619133111539006,2
GSP-ORD,829,32,0,578,3.8600723763570564,0.0,3.2371392722710164,31.299577370385506,-6.0,4.234629861982434,35.28938379047328,-4.0,95.93977415307403,8.462235733969527,13.79422835633626,10.913425345043915,120.64742785445421,1,2.271232876712329,6.741524180490702,4
GTF-DEN,774,12,5,624,1.550387596899225,0.6459948320413437,3.0317040951122856,34.66413374258708,-7.0,1.9630118890356671,36.980671419559066,-7.0,88.76089828269485,7.719771444135685,14.231175693527081,8.981505944517833,111.97357992073977,1,2.1205479452054794,12.480770514759792,2
GTF-MSP,305,1,2,887,0.32786885245901637,0.6557377049180327,-0.804635761589404,18.666461610855645,-4.0,-2.718543046357616,21.380982962009227,-7.0,113.34437086092716,5.607951589612778,16.427152317880793,5.248344370860927,135.01986754966887,1,0.8356164383561644,5.749828009373808,2
GTF-SLC,887,1,1,463,0.11273957158962795,0.11273957158962795,-0.1288135593220339,53.15076434339961,-6.0,-2.9096045197740112,53.481429605295894,-8.0,68.26214689265537,5.6839041933208785,13.861016949152543,5.937853107344632,88.06101694915255,1,2.43013698630137,13.67949861291528,2
GTR-ATL,927,14,1,241,1.5102481121898599,0.10787486515641855,7.290570175438597,40.47638927581567,-4.0,7.9144736842105265,40.952963956261016,-3.0,44.91228070175438,4.420909112756066,14.277412280701755,9.856359649122806,69.04605263157895,1,2.5397260273972604,4.593985624613781,4
GUC-DEN,279,15,0,152,5.376344086021505,0.0,13.587121212121213,49.769277412783225,-4.0,10.602272727272727,51.90621986057463,-5.5,32.78787878787879,3.56051498609967,15.681818181818182,7.950757575757576,56.42045454545455,2,0.7643835616438356,4.473797598169019,4
GUC-DFW,129,8,0,678,6.2015503875969,0.0,6.851239669421488,54.305411203216345,-7.0,9.396694214876034,56.56890773485069,-6.0,90.61157024793388,10.24399978916638,14.462809917355372,13.132231404958677,118.20661157024793,2,0.35342465753424657,5.441047564321886,4
GUM-HNL,334,3,0,3801,0.8982035928143712,0.0,16.483383685800604,68.05578501917807,6.0,4.83987915407855,68.41558642180814,-3.0,401.73413897280966,14.83327588306279,12.764350453172206,5.897280966767371,420.3957703927492,1,0.915068493150685,11.715240096026124,0
HDN-DFW,139,6,1,769,4.316546762589928,0.7194244604316548,6.0227272727272725,47.16391198821321,-7.0,7.318181818181818,49.35048638658633,-5.0,101.04545454545455,6.272274672142763,17.78787878787879,12.045454545454545,130.87878787878788,1,0.38082191780821917,5.93284535795027,4
HDN-IAH,194,3,0,985,1.5463917525773196,0.0,6.523560209424084,38.40721176653221,-5.0,1.293193717277487,43.52625228113745,-11.0,128.66492146596858,8.867609591215718,15.303664921465968,11.863874345549739,155.8324607329843,3,0.5315068493150685,18.98062599474259,0
HIB-INL,329,6,0,86,1.82370820668693,0.0,-2.7708978328173375,22.99534427896575,-8.0,-10.38390092879257,25.40592171182581,-16.0,21.777089783281735,2.896748264959774,13.944272445820433,4.513931888544891,40.23529411764706,1,0.9013698630136986,2.231741287168816,2
HIB-MSP,569,14,0,174,2.460456942003515,0.0,3.6576576576576576,47.46069920716266,-5.0,2.23963963963964,49.225685378193965,-7.0,36.641441441441444,3.788079070564645,17.756756756756758,6.268468468468469,60.666666666666664,1,1.558904109589041,15.194802772468103,4
HLN-DEN,335,5,3,594,1.4925373134328357,0.8955223880597015,5.247706422018348,47.80350039098956,-5.0,4.510703363914373,51.85905013983193,-6.0,84.70642201834862,7.438462576523184,17.71559633027523,8.593272171253822,111.01529051987768,1,0.9178082191780822,9.410604548127104,4
HLN-MSP,230,1,2,913,0.43478260869565216,0.8695652173913043,0.8546255506607929,37.027985269406464,-3.0,-6.20704845814978,37.379734507742576,-10.0,116.65638766519824,5.3700242405994745,18.81057268722467,5.511013215859031,140.97797356828193,1,0.6301369863013698,5.186552404191666,2
HLN-SLC,870,3,2,402,0.3448275862068966,0.22988505747126436,-0.923699421965318,25.431848019871552,-5.0,-3.8728323699421967,27.101746124743734,-7.0,63.47976878612717,6.162526383550809,12.583815028901734,6.048554913294797,82.1121387283237,1,2.3835616438356166,5.561805551103992,2
HNL-ANC,275,0,0,2777,0.0,0.0,0.5490909090909091,30.1031127760166,-5.0,-11.167272727272728,34.66293932967593,-14.0,333.1490909090909,14.89046224799146,22.392727272727274,4.432727272727273,359.9745454545455,1,0.7534246575342466,2.848866800855015,0
HNL-ATL,333,1,0,4502,0.3003003003003003,0.0,11.885542168674698,72.14260069928743,-1.0,4.099397590361446,74.5881687944362,-6.5,472.35843373493975,13.192548751265187,22.575301204819276,7.5843373493975905,502.51807228915663,1,0.9123287671232877,14.626858853959137,0
HNL-BLI,156,0,4,2715,0.0,2.564102564102564,-5.315789473684211,15.525420749172271,-8.0,-19.835526315789473,19.48592430650322,-21.0,317.01973684210526,15.905961394310916,17.835526315789473,4.618421052631579,339.4736842105263,1,0.4273972602739726,0.9352259218782728,0
HNL-DEN,334,3,1,3365,0.8982035928143712,0.29940119760479045,7.724242424242425,31.514068169397426,1.0,-3.484848484848485,35.18247803403381,-8.0,364.9757575757576,14.72976496309781,18.936363636363637,9.33939393939394,393.25151515151515,1,0.915068493150685,7.844741723804836,0
HNL-DFW,697,6,4,3784,0.860832137733142,0.5738880918220948,15.765647743813682,103.55720711149408,-4.0,7.5152838427947595,103.51595692207177,-8.0,414.8340611353712,13.445553903819388,20.861717612809315,8.104803493449781,443.80058224163025,1,1.9095890410958904,12.1564893000792,0
HNL-EWR,330,8,1,4962,2.4242424242424243,0.30303030303030304,9.414330218068535,64.52998077640436,0.0,-5.8006230529595015,64.67300537790547,-14.0,535.993769470405,14.847978349229585,19.64797507788162,10.482866043613708,566.1246105919004,1,0.9041095890410958,9.509864739490451,0
HNL-GUM,334,2,1,3801,0.5988023952095809,0.29940119760479045,22.827794561933533,77.54731076536106,8.0,17.3202416918429,79.00805586813676,4.0,437.619335347432,12.098339011187702,20.229607250755286,5.329305135951661,463.17824773413895,1,0.915068493150685,4.312609909688864,0
HNL-IAD,167,1,0,4817,0.5988023952095809,0.0,13.409638554216867,43.6041521916596,1.0,-0.7349397590361446,42.14637820806144,-9.5,516.0060240963855,12.637364986157381,19.57831325301205,8.216867469879517,543.8012048192771,1,0.4575342465753425,24.292704106035416,0
HNL-IAH,334,5,1,3904,1.4970059880239521,0.29940119760479045,13.65548780487805,38.456618798653196,5.0,4.0823170731707314,40.23625859756023,-1.0,417.3109756097561,12.968590671287417,21.048780487804876,10.896341463414634,449.2560975609756,1,0.915068493150685,7.916912309537946,0
HNL-ITO,4794,8,0,216,0.1668752607425949,0.0,-0.5867112411199331,12.316893062779442,-4.0,1.3800668616798997,13.152474991697643,-1.0,35.77914751358128,2.305577215158651,12.152319264521521,5.23318010865023,53.16464688675303,1,13.134246575342466,5.526094751142562,1
HNL-JFK,314,0,0,4983,0.0,0.0,9.136942675159236,85.60674467070288,-2.0,9.098726114649681,85.19637041516707,1.0,546.4490445859873,18.774573648892446,16.089171974522294,11.703821656050955,574.2420382165606,2,0.8602739726027397,8.436348253031365,0
HNL-KOA,6390,7,4,163,0.10954616588419405,0.06259780907668232,-1.113183884621414,12.250676133645365,-4.0,0.6559021790249255,13.139348346022746,-2.0,28.3364163662016,1.747194610129332,12.539896535507133,5.206458692585045,46.082771594293774,1,17.506849315068493,7.934857814946426,1
HNL-LAS,811,0,0,2762,0.0,0.0,-0.9975339087546239,17.231968391673274,-5.0,-2.8212083847102343,21.17181550720998,-5.0,311.56596794081383,11.8604655413786,16.01972872996301,9.770653514180024,337.35635018495685,1,2.221917808219178,5.540607414116584,0
